"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"10/10/2020","AirNow","250250044","3","11","ug/m3 LC","46","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/11/2020","AirNow","250250044","3","6.6","ug/m3 LC","28","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/12/2020","AirNow","250250044","3","6","ug/m3 LC","25","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/13/2020","AirNow","250250044","3","6.3","ug/m3 LC","26","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/14/2020","AirNow","250250044","3","8.7","ug/m3 LC","36","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/15/2020","AirNow","250250044","3","11","ug/m3 LC","46","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/16/2020","AirNow","250250044","3","7.1","ug/m3 LC","30","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/17/2020","AirNow","250250044","3","9.9","ug/m3 LC","41","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/18/2020","AirNow","250250044","3","12.6","ug/m3 LC","52","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/19/2020","AirNow","250250044","3","11.6","ug/m3 LC","48","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/20/2020","AirNow","250250044","3","9","ug/m3 LC","38","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/21/2020","AirNow","250250044","3","5.6","ug/m3 LC","23","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/22/2020","AirNow","250250044","3","7.2","ug/m3 LC","30","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/23/2020","AirNow","250250044","3","7.3","ug/m3 LC","30","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/24/2020","AirNow","250250044","3","7.3","ug/m3 LC","30","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/25/2020","AirNow","250250044","3","7.1","ug/m3 LC","30","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/26/2020","AirNow","250250044","3","8.1","ug/m3 LC","34","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/28/2020","AirNow","250250044","3","4.7","ug/m3 LC","20","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/29/2020","AirNow","250250044","3","6.7","ug/m3 LC","28","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/30/2020","AirNow","250250044","3","6","ug/m3 LC","25","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/31/2020","AirNow","250250044","3","14.4","ug/m3 LC","56","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/01/2020","AQS","250250044","4","3.7","ug/m3 LC","15","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/02/2020","AQS","250250044","4","5.9","ug/m3 LC","25","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/03/2020","AQS","250250044","4","10.4","ug/m3 LC","43","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/04/2020","AQS","250250044","4","11.2","ug/m3 LC","47","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/05/2020","AQS","250250044","4","2.7","ug/m3 LC","11","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/06/2020","AQS","250250044","4","6.5","ug/m3 LC","27","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/07/2020","AQS","250250044","4","4.8","ug/m3 LC","20","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/08/2020","AQS","250250044","4","6.3","ug/m3 LC","26","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/09/2020","AQS","250250044","4","4.7","ug/m3 LC","20","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/10/2020","AQS","250250044","4","7.5","ug/m3 LC","31","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/11/2020","AQS","250250044","4","6.5","ug/m3 LC","27","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/12/2020","AQS","250250044","4","4.5","ug/m3 LC","19","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/13/2020","AQS","250250044","4","5.5","ug/m3 LC","23","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/14/2020","AQS","250250044","4","8.1","ug/m3 LC","34","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/15/2020","AQS","250250044","4","8.9","ug/m3 LC","37","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/16/2020","AQS","250250044","4","5.5","ug/m3 LC","23","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/17/2020","AQS","250250044","4","4.3","ug/m3 LC","18","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/18/2020","AQS","250250044","4","4.7","ug/m3 LC","20","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/19/2020","AQS","250250044","4","8.6","ug/m3 LC","36","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/20/2020","AQS","250250044","4","6.5","ug/m3 LC","27","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/21/2020","AQS","250250044","4","7.5","ug/m3 LC","31","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/22/2020","AQS","250250044","4","13.4","ug/m3 LC","54","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/23/2020","AQS","250250044","4","14.2","ug/m3 LC","55","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/24/2020","AQS","250250044","4","15","ug/m3 LC","57","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/25/2020","AQS","250250044","4","5","ug/m3 LC","21","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/26/2020","AQS","250250044","4","3.1","ug/m3 LC","13","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/27/2020","AQS","250250044","4","4.1","ug/m3 LC","17","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/28/2020","AQS","250250044","4","3.7","ug/m3 LC","15","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/29/2020","AQS","250250044","4","4","ug/m3 LC","17","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/30/2020","AQS","250250044","4","6.3","ug/m3 LC","26","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/31/2020","AQS","250250044","4","9.4","ug/m3 LC","39","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/01/2020","AQS","250250044","4","10.6","ug/m3 LC","44","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/02/2020","AQS","250250044","4","12.5","ug/m3 LC","52","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/03/2020","AQS","250250044","4","9.9","ug/m3 LC","41","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/04/2020","AQS","250250044","4","9.2","ug/m3 LC","38","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/05/2020","AQS","250250044","4","8","ug/m3 LC","33","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/06/2020","AQS","250250044","4","3.1","ug/m3 LC","13","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/07/2020","AQS","250250044","4","3.9","ug/m3 LC","16","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/08/2020","AQS","250250044","4","4.3","ug/m3 LC","18","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/09/2020","AQS","250250044","4","5.1","ug/m3 LC","21","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/10/2020","AQS","250250044","4","8.1","ug/m3 LC","34","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/11/2020","AQS","250250044","4","10.4","ug/m3 LC","43","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/12/2020","AQS","250250044","4","6.9","ug/m3 LC","29","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/13/2020","AQS","250250044","4","8.7","ug/m3 LC","36","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/14/2020","AQS","250250044","4","6.2","ug/m3 LC","26","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/15/2020","AQS","250250044","4","4.8","ug/m3 LC","20","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/16/2020","AQS","250250044","4","8.8","ug/m3 LC","37","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/17/2020","AQS","250250044","4","10.3","ug/m3 LC","43","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/18/2020","AQS","250250044","4","4.5","ug/m3 LC","19","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/19/2020","AQS","250250044","4","4.4","ug/m3 LC","18","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/20/2020","AQS","250250044","4","4","ug/m3 LC","17","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/21/2020","AQS","250250044","4","5.3","ug/m3 LC","22","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/22/2020","AQS","250250044","4","8.2","ug/m3 LC","34","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/23/2020","AQS","250250044","4","12.3","ug/m3 LC","51","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/24/2020","AQS","250250044","4","11.5","ug/m3 LC","48","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/25/2020","AQS","250250044","4","9.3","ug/m3 LC","39","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/26/2020","AQS","250250044","4","10","ug/m3 LC","42","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/27/2020","AQS","250250044","4","2.6","ug/m3 LC","11","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/28/2020","AQS","250250044","4","2.4","ug/m3 LC","10","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/29/2020","AQS","250250044","4","5.2","ug/m3 LC","22","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/01/2020","AQS","250250044","4","5.6","ug/m3 LC","23","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/02/2020","AQS","250250044","4","8.3","ug/m3 LC","35","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/03/2020","AQS","250250044","4","10.1","ug/m3 LC","42","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/04/2020","AQS","250250044","4","5","ug/m3 LC","21","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/05/2020","AQS","250250044","4","4.9","ug/m3 LC","20","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/06/2020","AQS","250250044","4","7","ug/m3 LC","29","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/07/2020","AQS","250250044","4","2.3","ug/m3 LC","10","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/08/2020","AQS","250250044","4","4.1","ug/m3 LC","17","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/09/2020","AQS","250250044","4","6.7","ug/m3 LC","28","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/10/2020","AQS","250250044","4","8.3","ug/m3 LC","35","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/11/2020","AQS","250250044","4","5","ug/m3 LC","21","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/12/2020","AQS","250250044","4","4.8","ug/m3 LC","20","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/13/2020","AQS","250250044","4","4.9","ug/m3 LC","20","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/14/2020","AQS","250250044","4","2.6","ug/m3 LC","11","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/15/2020","AQS","250250044","4","3","ug/m3 LC","13","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/16/2020","AQS","250250044","4","3.5","ug/m3 LC","15","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/17/2020","AQS","250250044","4","4.2","ug/m3 LC","18","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/18/2020","AQS","250250044","4","4.1","ug/m3 LC","17","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/19/2020","AQS","250250044","4","3.8","ug/m3 LC","16","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/20/2020","AQS","250250044","4","6.2","ug/m3 LC","26","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/21/2020","AQS","250250044","4","4.1","ug/m3 LC","17","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/22/2020","AQS","250250044","4","4.4","ug/m3 LC","18","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/23/2020","AQS","250250044","4","4.6","ug/m3 LC","19","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/24/2020","AQS","250250044","4","2.7","ug/m3 LC","11","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/25/2020","AQS","250250044","4","4.3","ug/m3 LC","18","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/26/2020","AQS","250250044","4","5.5","ug/m3 LC","23","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/27/2020","AQS","250250044","4","6.1","ug/m3 LC","25","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/28/2020","AQS","250250044","4","4.6","ug/m3 LC","19","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/29/2020","AQS","250250044","4","3.2","ug/m3 LC","13","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/30/2020","AQS","250250044","4","2.1","ug/m3 LC","9","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/31/2020","AQS","250250044","4","4.3","ug/m3 LC","18","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/01/2020","AQS","250250044","4","5.1","ug/m3 LC","21","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/02/2020","AQS","250250044","4","3.7","ug/m3 LC","15","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/03/2020","AQS","250250044","4","3.2","ug/m3 LC","13","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/04/2020","AQS","250250044","4","5.8","ug/m3 LC","24","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
